ID;Travel_Date;Traveler;Home_Office;Origin_Airport_Code;Destination_Airport_Code;City_Pair_Names;Carrier_Code;Carrier_Name;Cabin_Class;Advance_Purchase_Group;International_Domestic;Customer_related_Trip;Opportunity_ID;Opportunity_Size ID;Opportunity_Size;Carrier_Alliance;Mileage;Ticket_Amount;Lost_over_Low_Fare_Amount;Carbon_Footprint;Count
30350;21/01/2017;E017904;FRA;FRA;BHX;Frankfurt - Birmingham;Lufthansa;Lufthansa;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;476;289,81;0;204,25;1
30357;21/01/2017;E112728;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;246,43;0;306,16;1
30405;21/01/2017;E082123;LHR;MUC;LHR;Munich - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;585;309,26;0;251,12;1
30849;21/01/2017;E170411;MEX;BOG;MIA;Bogota - Miami;Avianca;Avianca;Y;14-20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1514;591,66;0;589,68;1
31184;21/01/2017;E269472;FRA;LUK;BKL;Cincinnati - Cleveland;Public Charters/Aviation Tech;Public Charters/Aviation Tech;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;221;348,72;0;116,6;1
31294;21/01/2017;E174349;SFO;SFO;EWR;San Francisco - Newark;United;United;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2561;401,05;0;997,23;1
31368;21/01/2017;E006070;BLR;BOM;BLR;Mumbai - Bangalore;Jet Airways;Jet Airways;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;518;84,47;0;222,31;1
31665;21/01/2017;E165113;SFO;FRA;SFO;Frankfurt - San Francisco;United;United;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;5690;2107,11;0;2215,2;1
31854;21/01/2017;E129474;BLR;YYC;DFW;Calgary - Dallas;American Airlines;American Airlines;W;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;1523;882,75;0;593,19;1
32142;21/01/2017;E217543;FRA;JFK;IAD;New York - Washington;JetBlue;JetBlue;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;228;681,9;0;119,78;1
32142;21/01/2017;E217543;FRA;SFO;JFK;San Francisco - New York;JetBlue;JetBlue;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2582;681,9;0;1005,03;1
32357;21/01/2017;E123870;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;C;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;739,1;0;306,16;1
32594;21/01/2017;E192639;PHL;SFO;PHL;San Francisco - Philadelphia;American Airlines;American Airlines;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;2517;616,45;0;980,07;1
33306;21/01/2017;E181819;MEX;BOG;MIA;Bogota - Miami;American Airlines;American Airlines;Y;2-6 days;International;No;#N/A;#N/A;#N/A;OneWorld;1514;771,51;0;589,68;1
33714;21/01/2017;E053339;SFO;YYC;LHR;Calgary - London;Aer Lingus;Aer Lingus;Y;2-6 days;International;No;#N/A;#N/A;#N/A;OneWorld;4364;2028,05;0;1699,23;1
33815;21/01/2017;E045576;SYD;MEL;SYD;Melbourne - Sydney;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;438;372,83;0;187,91;1
34028;21/01/2017;E214722;SFO;PHX;DEN;Phoenix - Denver;Southwest;Southwest;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;601;330,32;0;258;1
34159;21/01/2017;E089626;LHR;LHR;CPH;London - Copenhagen;British Airways;British Airways;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;608;0;0;261,01;1
34308;21/01/2017;E248763;PHL;SEA;ORD;Seattle - Chicago;American Airlines;American Airlines;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1717;0;0;668,46;1
34334;21/01/2017;E025447;MEX;PHL;MIA;Philadelphia - Miami;American Airlines;American Airlines;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;1016;206,94;0;395,46;1
34388;21/01/2017;E286755;SFO;SFO;SNA;San Francisco - Santa Ana;Southwest;Southwest;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;372;165,38;0;159,53;1
34612;21/01/2017;E039897;BLR;FRA;TLV;Frankfurt - Tel Aviv;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;1838;581,29;0;715,65;1
34761;21/01/2017;E206397;FRA;SFO;FRA;San Francisco - Frankfurt;Lufthansa;Lufthansa;C;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;5690;6575,38;0;2215,2;1
35576;21/01/2017;E278377;SFO;CLT;DEN;Charlotte - Denver;United;United;Y;0-1 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;1337;618,18;0;520,65;1
20076;20/01/2017;E034346;LHR;ATL;LHR;Atlanta - London;British Airways;British Airways;F;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;4206;4213,8;0;1637,61;1
23984;20/01/2017;E072275;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;234,85;0;306,16;1
24080;20/01/2017;E084143;SFO;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;257,68;0;306,16;1
25890;20/01/2017;E010072;FRA;BCN;GVA;Barcelona - Geneva;SWISS;SWISS;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;396;150,81;0;169,85;1
26260;20/01/2017;E072374;LHR;BLR;DXB;Bangalore - Dubai;Emirates Air;Emirates Air;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;1678;603,29;0;653,25;1
26260;20/01/2017;E072374;LHR;DXB;DUB;Dubai - Dublin;Emirates Air;Emirates Air;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;3679;603,29;0;1432,47;1
26261;20/01/2017;E019691;LHR;BLR;DXB;Bangalore - Dubai;Emirates Air;Emirates Air;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;1678;603,29;0;653,25;1
26261;20/01/2017;E019691;LHR;DXB;DUB;Dubai - Dublin;Emirates Air;Emirates Air;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;3679;603,29;0;1432,47;1
26445;20/01/2017;E089235;FRA;BCN;GVA;Barcelona - Geneva;SWISS;SWISS;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;396;151,59;0;169,85;1
26449;20/01/2017;E164716;FRA;BCN;FRA;Barcelona - Frankfurt;Lufthansa;Lufthansa;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;679;191,87;0;291,54;1
26690;20/01/2017;E002033;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;234,85;0;306,16;1
26702;20/01/2017;E001747;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;293,34;0;306,16;1
26710;20/01/2017;E002050;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;0;0;306,16;1
26733;20/01/2017;E091644;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;340,25;0;306,16;1
26769;20/01/2017;E120682;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;329,7;0;306,16;1
26773;20/01/2017;E073784;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;218,18;0;306,16;1
26773;20/01/2017;E073784;LHR;LHR;NCL;London - Newcastle upon Tyne;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;252;218,18;0;133,03;1
26907;20/01/2017;E000849;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;607,44;0;306,16;1
26913;20/01/2017;E031412;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;522,69;0;306,16;1
26917;20/01/2017;E069773;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;467,99;0;306,16;1
26918;20/01/2017;E114037;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;442,75;0;306,16;1
27235;20/01/2017;E074087;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;435,91;0;306,16;1
27264;20/01/2017;E058030;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;435,91;0;306,16;1
27290;20/01/2017;E103930;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;466,91;0;306,16;1
27311;20/01/2017;E070596;SFO;BCN;ZRH;Barcelona - Zurich;SWISS;SWISS;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;531;179,74;0;227,9;1
27813;20/01/2017;E119697;FRA;BCN;GVA;Barcelona - Geneva;SWISS;SWISS;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;396;151,65;0;169,85;1
28163;20/01/2017;E051673;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;912,06;0;306,16;1
28641;20/01/2017;E096889;LHR;BCN;LGW;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;689;175,84;0;295,84;1
28676;20/01/2017;E097292;FRA;BCN;GVA;Barcelona - Geneva;SWISS;SWISS;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;396;152,05;0;169,85;1
28759;20/01/2017;E137375;SFO;IAH;SFO;Houston - San Francisco;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1635;806,79;0;636,48;1
28759;20/01/2017;E137375;SFO;LEX;IAH;Lexington - Houston;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;828;806,79;0;355,61;1
28816;20/01/2017;E090926;FRA;BCN;ZRH;Barcelona - Zurich;SWISS;SWISS;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;531;185,01;0;227,9;1
29680;20/01/2017;E172142;FRA;LGA;DCA;New York - Washington;Delta;Delta;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;214;475,77;0;113,42;1
29714;20/01/2017;E044771;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;891,36;0;306,16;1
29724;20/01/2017;E012863;FRA;BCN;ZRH;Barcelona - Zurich;SWISS;SWISS;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;531;180,52;0;227,9;1
29770;20/01/2017;E064790;FRA;LGA;ORD;New York - Chicago;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;732;312,32;0;314,33;1
29906;20/01/2017;E010631;SFO;BCN;ZRH;Barcelona - Zurich;SWISS;SWISS;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;531;198,05;0;227,9;1
29984;20/01/2017;E102787;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;352,59;0;306,16;1
30087;20/01/2017;E094125;SFO;BCN;BHX;Barcelona - Birmingham;Norwegian Air Intl;Norwegian Air Intl;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;791;86,45;0;339,7;1
30264;20/01/2017;E199278;FRA;BOM;FRA;Mumbai - Frankfurt;Lufthansa;Lufthansa;Y;14-20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;4086;812,89;0;1590,81;1
30627;20/01/2017;E155267;FRA;SFO;FRA;San Francisco - Frankfurt;Lufthansa;Lufthansa;W;7-13 days;International;No;#N/A;#N/A;#N/A;StarAlliance;5690;0;0;2215,2;1
30819;20/01/2017;E101459;LHR;JNB;LHR;Johannesburg - London;British Airways;British Airways;Y;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;5650;1628,6;0;2199,6;1
30819;20/01/2017;E101459;LHR;JNB;LHR;Johannesburg - London;British Airways;British Airways;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;5650;1628,6;0;2199,6;1
31184;20/01/2017;E269472;FRA;BKL;LUK;Cleveland - Cincinnati;Public Charters/Aviation Tech;Public Charters/Aviation Tech;Y;14-20 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;221;348,72;0;116,6;1
31510;20/01/2017;E052710;FRA;BCN;GVA;Barcelona - Geneva;SWISS;SWISS;Y;14-20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;396;0;0;169,85;1
31635;20/01/2017;E067408;LHR;BCN;LGW;Barcelona - London;easyJet;easyJet;Y;7-13 days;International;No;#N/A;#N/A;#N/A;No Alliance;689;115,38;0;295,84;1
32074;20/01/2017;E003682;LHR;BCN;LGW;Barcelona - London;Vueling;Vueling;Y;7-13 days;International;No;#N/A;#N/A;#N/A;No Alliance;689;151,34;0;295,84;1
32152;20/01/2017;E109656;LHR;BCN;DUB;Barcelona - Dublin;RyanAir;RyanAir;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;No Alliance;924;65,58;0;396,46;1
32253;20/01/2017;E090444;LHR;FRA;LHR;Frankfurt - London;Lufthansa;Lufthansa;Y;14-20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;406;473,62;0;174,15;1
32442;20/01/2017;E092563;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;602,93;0;306,16;1
32446;20/01/2017;E107440;PHL;BCN;LGW;Barcelona - London;British Airways;British Airways;Y;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;689;202,31;0;295,84;1
32906;20/01/2017;E009731;SFO;BCN;DUB;Barcelona - Dublin;RyanAir;RyanAir;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;No Alliance;924;135,98;0;396,46;1
33243;20/01/2017;E090647;PHL;EWR;DUB;Newark - Dublin;United;United;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;3188;859,61;0;1240,98;1
33243;20/01/2017;E090647;PHL;IAH;EWR;Houston - Newark;United;United;Y;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1399;859,61;0;544,44;1
33304;20/01/2017;E273434;PHL;ORD;CMH;Chicago - Columbus;American Airlines;American Airlines;W;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;295;371,36;0;156,35;1
33359;20/01/2017;E127525;SFO;ORD;LGA;Chicago - New York;United;United;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;732;345,86;0;314,33;1
33386;20/01/2017;E139590;SFO;DTW;IAH;Detroit - Houston;United;United;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;1076;519,94;0;418,86;1
33386;20/01/2017;E139590;SFO;IAH;SFO;Houston - San Francisco;United;United;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;1635;519,94;0;636,48;1
33752;20/01/2017;E118987;SYD;MEL;SYD;Melbourne - Sydney;Virgin Australia;Virgin Australia;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;438;271,59;119,02;187,91;1
33752;20/01/2017;E118987;SYD;SYD;MEL;Sydney - Melbourne;Virgin Australia;Virgin Australia;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;438;271,59;0;187,91;1
33969;20/01/2017;E094409;LHR;BCN;LGW;Barcelona - London;British Airways;British Airways;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;689;252,6;0;295,84;1
34010;20/01/2017;E228380;PHL;DEN;PHX;Denver - Phoenix;Southwest;Southwest;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;601;109,79;34,39;258;1
34028;20/01/2017;E214722;SFO;DEN;PHX;Denver - Phoenix;Southwest;Southwest;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;601;330,32;124,77;258;1
34063;20/01/2017;E047301;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;1291,28;0;306,16;1
34069;20/01/2017;E004551;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;2-6 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;494,42;0;306,16;1
34192;20/01/2017;E069180;LHR;FRA;LHR;Frankfurt - London;Lufthansa;Lufthansa;Y;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;406;610,07;0;174,15;1
34192;20/01/2017;E069180;LHR;LJU;FRA;Ljubljana - Frankfurt;Lufthansa;Lufthansa;Y;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;389;610,07;0;166,84;1
34308;20/01/2017;E248763;PHL;ORD;SEA;Chicago - Seattle;American Airlines;American Airlines;W;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1717;0;0;668,46;1
34308;20/01/2017;E248763;PHL;PHL;ORD;Philadelphia - Chicago;American Airlines;American Airlines;W;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;676;0;0;290,25;1
34411;20/01/2017;E249456;SFO;CLT;PHX;Charlotte - Phoenix;American Airlines;American Airlines;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1771;1339,22;0;689,52;1
34425;20/01/2017;E208295;SFO;IAH;SFO;Houston - San Francisco;United;United;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1635;777,41;0;636,48;1
34425;20/01/2017;E208295;SFO;LEX;IAH;Lexington - Houston;United;United;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;828;777,41;0;355,61;1
34586;20/01/2017;E020098;FRA;DUS;ZRH;Dusseldorf - Zurich;Air Berlin;Air Berlin;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;277;142,77;0;146,28;1
34818;20/01/2017;E218667;SFO;CLT;IAD;Charlotte - Washington;United;United;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;321;779,16;0;138,03;1
35156;20/01/2017;E154352;PHL;ATL;PHL;Atlanta - Philadelphia;Delta;Delta;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;666;348,26;0;285,95;1
35156;20/01/2017;E154352;PHL;GSO;ATL;Greensboro - Atlanta;Delta;Delta;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;307;348,26;0;162,18;1
35173;20/01/2017;E117550;SYD;SYD;BNE;Sydney - Brisbane;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;467;216,99;169,05;200,38;1
35432;20/01/2017;E151653;PHL;BCN;FRA;Barcelona - Frankfurt;United;United;Y;7-13 days;International;No;#N/A;#N/A;#N/A;StarAlliance;679;1675,4;0;291,54;1
35432;20/01/2017;E151653;PHL;FRA;EWR;Frankfurt - Newark;United;United;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;3863;1675,4;0;1503,84;1
22508;19/01/2017;E087682;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;0;0;306,16;1
22508;19/01/2017;E087682;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;0;0;306,16;1
25409;19/01/2017;E214221;PVG;LGA;MSP;New York - Minneapolis/St. Paul;Delta;Delta;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;1019;525,52;0;396,63;1
26026;19/01/2017;E186604;PHL;BCN;MAD;Barcelona - Madrid;Iberia;Iberia;C;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;300;4150,42;0;159;1
26026;19/01/2017;E186604;PHL;MAD;PHL;Madrid - Philadelphia;Iberia;Iberia;C;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;3676;4150,42;0;1431,3;1
26333;19/01/2017;E242108;SFO;JFK;SFO;New York - San Francisco;Delta;Delta;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;2582;297,3;0;1005,03;1
27525;19/01/2017;E080578;FRA;BCN;ZRH;Barcelona - Zurich;SWISS;SWISS;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;531;0;0;227,9;1
27858;19/01/2017;E131164;PHL;BCN;LHR;Barcelona - London;British Airways;British Airways;C;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;6662,19;0;306,16;1
27858;19/01/2017;E131164;PHL;LHR;PHL;London - Philadelphia;British Airways;British Airways;C;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;3540;6662,19;0;1377,87;1
27884;19/01/2017;E155559;MEX;ATL;HSV;Atlanta - Huntsville;Delta;Delta;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;150;351,31;0;78,97;1
27884;19/01/2017;E155559;MEX;LGA;ATL;New York - Atlanta;Delta;Delta;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;762;351,31;0;327,23;1
28189;19/01/2017;E143815;SFO;BCN;FRA;Barcelona - Frankfurt;United;United;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;679;6018,12;0;291,54;1
28189;19/01/2017;E143815;SFO;FRA;SFO;Frankfurt - San Francisco;United;United;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;5690;6018,12;0;2215,2;1
28979;19/01/2017;E233710;FRA;LGA;IAH;New York - Houston;United;United;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;1416;211,3;0;551,07;1
30000;19/01/2017;E225076;SFO;IAH;SFO;Houston - San Francisco;United;United;C;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1635;1549,8;0;636,48;1
30067;19/01/2017;E107993;LHR;LGW;BCN;London - Barcelona;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;689;102,82;0;295,84;1
30067;19/01/2017;E107993;LHR;LGW;BCN;London - Barcelona;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;689;212,42;0;295,84;1
30796;19/01/2017;E141936;SFO;YVR;SFO;Vancouver - San Francisco;United;United;Y;14-20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;800;382,28;0;343,57;1
31289;19/01/2017;E282948;PHL;GRR;ORD;Grand Rapids - Chicago;American Airlines;American Airlines;Y;14-20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;136;409,88;0;72,08;1
31289;19/01/2017;E282948;PHL;ORD;STL;Chicago - St. Louis;American Airlines;American Airlines;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;258;409,88;0;136,21;1
31346;19/01/2017;E256790;SFO;JFK;SFO;New York - San Francisco;JetBlue;JetBlue;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2582;255,82;0;1005,03;1
31665;19/01/2017;E165113;SFO;TLV;FRA;Tel Aviv - Frankfurt;Lufthansa;Lufthansa;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;1838;2107,11;0;715,65;1
31675;19/01/2017;E107272;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;713;531,72;0;306,16;1
32171;19/01/2017;E277055;SFO;MKE;ORD;Milwaukee - Chicago;United;United;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;66;0;0;34,98;1
32171;19/01/2017;E277055;SFO;ORD;CLT;Chicago - Charlotte;United;United;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;600;0;0;257,57;1
32253;19/01/2017;E090444;LHR;BCN;MUC;Barcelona - Munich;Lufthansa;Lufthansa;Y;14-20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;680;473,62;0;291,97;1
32936;19/01/2017;E136636;SFO;TLV;FRA;Tel Aviv - Frankfurt;Lufthansa;Lufthansa;C;7-13 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1838;7587,11;0;715,65;1
33244;19/01/2017;E029232;FRA;AMS;LCY;Amsterdam - London;British Airways;British Airways;Y;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;209;153,31;0;110,77;1
33256;19/01/2017;E163079;SFO;SFO;BOS;San Francisco - Boston;United;United;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2700;230,8;0;1051,05;1
33311;19/01/2017;E057923;LHR;BCN;LHR;Barcelona - London;British Airways;British Airways;Y;2-6 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;298,18;0;306,16;1
33359;19/01/2017;E127525;SFO;ATL;ORD;Atlanta - Chicago;United;United;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;606;345,86;0;260,15;1
33414;19/01/2017;E174118;SFO;FRA;SFO;Frankfurt - San Francisco;United;United;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;5690;2264,27;0;2215,2;1
33663;19/01/2017;E155387;LHR;EWR;PHX;Newark - Phoenix;United;United;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;2130;115,87;0;829,14;1
33664;19/01/2017;E270979;PHL;ATL;MIA;Atlanta - Miami;American Airlines;American Airlines;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;597;115,86;0;256,28;1
33664;19/01/2017;E270979;PHL;MIA;ATL;Miami - Atlanta;American Airlines;American Airlines;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;597;115,86;0;256,28;1
33690;19/01/2017;E284601;FRA;ATL;CVG;Atlanta - Cincinnati;Delta;Delta;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;374;206,47;0;160,39;1
33690;19/01/2017;E284601;FRA;RSW;ATL;Fort Myers - Atlanta;Delta;Delta;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;516;206,47;0;221,88;1
33758;19/01/2017;E084490;SYD;MEL;SYD;Melbourne - Sydney;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;438;326,14;221,98;187,91;1
34069;19/01/2017;E004551;LHR;LHR;BCN;London - Barcelona;British Airways;British Airways;Y;2-6 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;494,42;0;306,16;1
34418;19/01/2017;E199520;SFO;CLT;PBI;Charlotte - West Palm Beach;American Airlines;American Airlines;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;591;318,12;0;253,7;1
